video_id,label,frames_dir,num_frames_extracted
Celeb-synthesis_id17_id1_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id1_0004,60
Celeb-real_id1_0008,0,deepfake_detector/data/frames\train\real\Celeb-real_id1_0008,60
Celeb-synthesis_id17_id16_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id16_0003,50
Celeb-synthesis_id3_id4_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id4_0003,60
Youtube-real_00234,0,deepfake_detector/data/frames\train\real\Youtube-real_00234,60
Celeb-synthesis_id0_id16_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id16_0007,60
Celeb-synthesis_id13_id7_0015,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id13_id7_0015,60
Celeb-synthesis_id1_id6_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id6_0004,60
Celeb-synthesis_id8_id6_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id8_id6_0003,60
Celeb-synthesis_id4_id1_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id1_0004,60
Celeb-synthesis_id4_id1_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id1_0001,60
Celeb-synthesis_id16_id3_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id3_0007,57
Youtube-real_00049,0,deepfake_detector/data/frames\train\real\Youtube-real_00049,60
Celeb-synthesis_id3_id17_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id17_0006,60
Celeb-synthesis_id4_id6_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id6_0005,60
Celeb-synthesis_id1_id16_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id16_0006,60
Celeb-synthesis_id9_id0_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id0_0006,60
Celeb-synthesis_id16_id9_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id9_0003,60
Celeb-real_id0_0002,0,deepfake_detector/data/frames\train\real\Celeb-real_id0_0002,60
Celeb-synthesis_id2_id6_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id6_0007,60
Youtube-real_00153,0,deepfake_detector/data/frames\train\real\Youtube-real_00153,60
Celeb-synthesis_id6_id17_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id17_0007,60
Celeb-synthesis_id0_id3_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id3_0001,60
Youtube-real_00134,0,deepfake_detector/data/frames\train\real\Youtube-real_00134,60
Celeb-synthesis_id8_id5_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id8_id5_0002,60
Youtube-real_00138,0,deepfake_detector/data/frames\train\real\Youtube-real_00138,60
Celeb-synthesis_id10_id12_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id12_0007,60
Celeb-synthesis_id8_id5_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id8_id5_0003,60
Celeb-synthesis_id1_id9_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id9_0007,60
Celeb-synthesis_id10_id13_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id13_0006,21
Celeb-synthesis_id2_id6_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id6_0008,60
Celeb-synthesis_id1_id2_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id2_0009,60
Celeb-synthesis_id8_id6_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id8_id6_0008,60
Celeb-real_id7_0004,0,deepfake_detector/data/frames\train\real\Celeb-real_id7_0004,60
Youtube-real_00007,0,deepfake_detector/data/frames\train\real\Youtube-real_00007,60
Celeb-synthesis_id6_id3_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id3_0006,59
Celeb-synthesis_id7_id11_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id7_id11_0004,60
Youtube-real_00165,0,deepfake_detector/data/frames\train\real\Youtube-real_00165,60
Celeb-synthesis_id2_id16_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id16_0001,60
Celeb-synthesis_id4_id6_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id6_0009,60
Celeb-synthesis_id9_id0_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id0_0005,60
Celeb-synthesis_id1_id2_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id2_0005,60
Celeb-synthesis_id17_id1_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id1_0003,50
Celeb-synthesis_id7_id12_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id7_id12_0004,60
Youtube-real_00226,0,deepfake_detector/data/frames\train\real\Youtube-real_00226,60
Celeb-synthesis_id6_id1_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id1_0001,60
Celeb-synthesis_id2_id16_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id16_0002,60
Celeb-synthesis_id3_id6_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id6_0003,60
Celeb-synthesis_id13_id7_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id13_id7_0001,60
Celeb-real_id1_0007,0,deepfake_detector/data/frames\train\real\Celeb-real_id1_0007,60
Celeb-synthesis_id2_id17_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id17_0007,60
Celeb-synthesis_id3_id4_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id4_0006,60
Celeb-synthesis_id4_id6_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id6_0008,60
Celeb-synthesis_id2_id1_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id1_0006,60
Celeb-synthesis_id6_id0_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id0_0007,60
Celeb-synthesis_id3_id4_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id4_0005,60
Celeb-synthesis_id10_id12_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id12_0008,60
Celeb-synthesis_id9_id6_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id6_0007,60
Youtube-real_00211,0,deepfake_detector/data/frames\train\real\Youtube-real_00211,60
Youtube-real_00042,0,deepfake_detector/data/frames\train\real\Youtube-real_00042,60
Celeb-synthesis_id6_id1_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id1_0004,60
Youtube-real_00143,0,deepfake_detector/data/frames\train\real\Youtube-real_00143,60
Youtube-real_00142,0,deepfake_detector/data/frames\train\real\Youtube-real_00142,60
Celeb-real_id16_0002,0,deepfake_detector/data/frames\train\real\Celeb-real_id16_0002,60
Celeb-synthesis_id13_id10_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id13_id10_0005,60
Celeb-real_id8_0005,0,deepfake_detector/data/frames\train\real\Celeb-real_id8_0005,43
Celeb-synthesis_id8_id9_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id8_id9_0002,60
Celeb-synthesis_id2_id3_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id3_0008,60
Youtube-real_00156,0,deepfake_detector/data/frames\train\real\Youtube-real_00156,60
Youtube-real_00000,0,deepfake_detector/data/frames\train\real\Youtube-real_00000,60
Celeb-synthesis_id10_id7_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id7_0008,60
Celeb-synthesis_id4_id2_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id2_0005,60
Celeb-synthesis_id1_id0_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id0_0003,60
Celeb-synthesis_id6_id3_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id3_0009,60
Youtube-real_00168,0,deepfake_detector/data/frames\train\real\Youtube-real_00168,60
Celeb-synthesis_id6_id4_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id4_0001,60
Celeb-synthesis_id16_id0_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id0_0002,60
Celeb-synthesis_id16_id17_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id17_0001,60
Celeb-synthesis_id9_id6_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id6_0008,60
Youtube-real_00117,0,deepfake_detector/data/frames\train\real\Youtube-real_00117,60
Celeb-synthesis_id2_id16_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id16_0008,60
Youtube-real_00121,0,deepfake_detector/data/frames\train\real\Youtube-real_00121,60
Celeb-real_id12_0004,0,deepfake_detector/data/frames\train\real\Celeb-real_id12_0004,60
Celeb-synthesis_id2_id16_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id16_0007,60
Celeb-synthesis_id13_id7_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id13_id7_0004,60
Celeb-synthesis_id10_id7_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id7_0009,60
Celeb-synthesis_id9_id0_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id0_0004,60
Celeb-synthesis_id16_id17_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id17_0006,45
Youtube-real_00050,0,deepfake_detector/data/frames\train\real\Youtube-real_00050,60
Celeb-synthesis_id17_id2_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id2_0009,60
Celeb-synthesis_id10_id11_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id11_0001,21
Youtube-real_00159,0,deepfake_detector/data/frames\train\real\Youtube-real_00159,60
Celeb-synthesis_id16_id0_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id0_0001,60
Celeb-synthesis_id17_id6_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id6_0003,50
Celeb-synthesis_id1_id9_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id9_0001,55
Celeb-synthesis_id7_id11_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id7_id11_0007,60
Youtube-real_00037,0,deepfake_detector/data/frames\train\real\Youtube-real_00037,60
Youtube-real_00092,0,deepfake_detector/data/frames\train\real\Youtube-real_00092,60
Celeb-synthesis_id3_id16_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id16_0000,60
Celeb-synthesis_id6_id0_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id0_0009,60
Celeb-synthesis_id1_id3_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id3_0001,55
Celeb-synthesis_id6_id9_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id9_0003,60
Celeb-real_id13_0006,0,deepfake_detector/data/frames\train\real\Celeb-real_id13_0006,60
Celeb-synthesis_id8_id3_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id8_id3_0008,60
Youtube-real_00195,0,deepfake_detector/data/frames\train\real\Youtube-real_00195,60
Celeb-synthesis_id2_id0_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id0_0001,60
Celeb-real_id16_0012,0,deepfake_detector/data/frames\train\real\Celeb-real_id16_0012,60
Celeb-synthesis_id4_id2_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id2_0007,60
Celeb-synthesis_id6_id9_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id9_0002,60
Celeb-synthesis_id6_id0_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id0_0001,60
Youtube-real_00091,0,deepfake_detector/data/frames\train\real\Youtube-real_00091,60
Celeb-synthesis_id0_id2_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id2_0007,60
Celeb-synthesis_id0_id9_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id9_0003,60
Celeb-synthesis_id3_id9_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id9_0000,60
Celeb-synthesis_id7_id12_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id7_id12_0005,33
Celeb-synthesis_id4_id1_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id1_0008,60
Celeb-synthesis_id3_id9_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id9_0002,60
Celeb-synthesis_id9_id3_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id3_0007,60
Youtube-real_00010,0,deepfake_detector/data/frames\train\real\Youtube-real_00010,60
Celeb-synthesis_id9_id1_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id1_0009,60
Celeb-synthesis_id16_id9_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id9_0005,60
Youtube-real_00204,0,deepfake_detector/data/frames\train\real\Youtube-real_00204,60
Celeb-real_id13_0002,0,deepfake_detector/data/frames\train\real\Celeb-real_id13_0002,60
Celeb-synthesis_id3_id0_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id0_0001,60
Celeb-synthesis_id6_id0_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id0_0004,60
Celeb-synthesis_id1_id2_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id2_0006,60
Celeb-synthesis_id9_id3_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id3_0002,60
Celeb-real_id9_0004,0,deepfake_detector/data/frames\train\real\Celeb-real_id9_0004,60
Celeb-synthesis_id9_id2_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id2_0006,60
Celeb-synthesis_id10_id13_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id13_0003,60
Celeb-synthesis_id17_id2_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id2_0001,60
Celeb-synthesis_id9_id16_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id16_0008,60
Youtube-real_00013,0,deepfake_detector/data/frames\train\real\Youtube-real_00013,60
Celeb-synthesis_id11_id7_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id11_id7_0002,60
Youtube-real_00193,0,deepfake_detector/data/frames\train\real\Youtube-real_00193,60
Celeb-synthesis_id17_id0_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id0_0005,60
Celeb-real_id12_0005,0,deepfake_detector/data/frames\train\real\Celeb-real_id12_0005,60
Celeb-synthesis_id9_id16_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id16_0004,60
Youtube-real_00100,0,deepfake_detector/data/frames\train\real\Youtube-real_00100,60
Celeb-synthesis_id8_id7_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id8_id7_0007,60
Celeb-synthesis_id16_id3_0012,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id3_0012,60
Celeb-synthesis_id16_id1_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id1_0002,60
Celeb-synthesis_id2_id9_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id9_0009,60
Celeb-real_id10_0002,0,deepfake_detector/data/frames\train\real\Celeb-real_id10_0002,60
Celeb-synthesis_id9_id16_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id16_0006,60
Celeb-synthesis_id1_id9_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id9_0000,60
Celeb-synthesis_id6_id2_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id2_0000,60
Youtube-real_00225,0,deepfake_detector/data/frames\train\real\Youtube-real_00225,60
Youtube-real_00163,0,deepfake_detector/data/frames\train\real\Youtube-real_00163,60
Celeb-synthesis_id3_id1_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id1_0001,60
Celeb-synthesis_id10_id13_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id13_0007,60
Celeb-synthesis_id0_id9_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id9_0002,60
Celeb-synthesis_id12_id7_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id12_id7_0002,60
Celeb-synthesis_id7_id13_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id7_id13_0005,33
Celeb-synthesis_id6_id1_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id1_0002,60
Celeb-real_id2_0007,0,deepfake_detector/data/frames\train\real\Celeb-real_id2_0007,60
Youtube-real_00223,0,deepfake_detector/data/frames\train\real\Youtube-real_00223,60
Celeb-real_id11_0009,0,deepfake_detector/data/frames\train\real\Celeb-real_id11_0009,60
Celeb-synthesis_id16_id1_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id1_0001,60
Celeb-synthesis_id4_id3_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id3_0004,60
Celeb-real_id8_0009,0,deepfake_detector/data/frames\train\real\Celeb-real_id8_0009,60
Celeb-real_id16_0008,0,deepfake_detector/data/frames\train\real\Celeb-real_id16_0008,60
Celeb-synthesis_id7_id12_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id7_id12_0009,60
Celeb-synthesis_id9_id2_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id2_0001,60
Celeb-synthesis_id12_id7_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id12_id7_0006,60
Celeb-synthesis_id10_id7_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id7_0004,60
Celeb-synthesis_id17_id3_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id3_0006,41
Youtube-real_00089,0,deepfake_detector/data/frames\train\real\Youtube-real_00089,60
Celeb-synthesis_id2_id4_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id4_0002,60
Celeb-synthesis_id16_id1_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id1_0000,60
Celeb-synthesis_id3_id6_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id6_0002,60
Celeb-synthesis_id1_id3_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id3_0002,60
Celeb-synthesis_id2_id9_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id9_0003,60
Celeb-synthesis_id16_id2_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id2_0007,57
Celeb-synthesis_id1_id6_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id6_0002,60
Celeb-real_id8_0006,0,deepfake_detector/data/frames\train\real\Celeb-real_id8_0006,60
Youtube-real_00075,0,deepfake_detector/data/frames\train\real\Youtube-real_00075,60
Celeb-synthesis_id2_id16_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id16_0005,60
Celeb-synthesis_id8_id6_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id8_id6_0007,60
Youtube-real_00244,0,deepfake_detector/data/frames\train\real\Youtube-real_00244,58
Celeb-synthesis_id3_id6_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id6_0005,60
Celeb-real_id0_0006,0,deepfake_detector/data/frames\train\real\Celeb-real_id0_0006,60
Celeb-real_id1_0003,0,deepfake_detector/data/frames\train\real\Celeb-real_id1_0003,60
Celeb-synthesis_id16_id3_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id3_0001,60
Youtube-real_00063,0,deepfake_detector/data/frames\train\real\Youtube-real_00063,60
Celeb-synthesis_id9_id4_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id4_0006,60
Celeb-synthesis_id17_id2_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id2_0005,60
Celeb-synthesis_id0_id2_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id2_0002,60
Celeb-synthesis_id2_id4_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id4_0009,60
Celeb-synthesis_id1_id3_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id3_0005,60
Youtube-real_00136,0,deepfake_detector/data/frames\train\real\Youtube-real_00136,59
Celeb-synthesis_id4_id9_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id9_0001,60
Celeb-synthesis_id0_id2_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id2_0006,60
Celeb-synthesis_id4_id1_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id4_id1_0007,60
Celeb-synthesis_id16_id6_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id6_0001,60
Youtube-real_00038,0,deepfake_detector/data/frames\train\real\Youtube-real_00038,60
Celeb-synthesis_id0_id17_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id17_0000,60
Celeb-synthesis_id6_id2_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id2_0009,60
Celeb-synthesis_id2_id1_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id1_0008,60
Celeb-synthesis_id3_id9_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id9_0004,60
Youtube-real_00202,0,deepfake_detector/data/frames\train\real\Youtube-real_00202,60
Celeb-real_id7_0003,0,deepfake_detector/data/frames\train\real\Celeb-real_id7_0003,60
Celeb-synthesis_id10_id12_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id12_0001,21
Celeb-synthesis_id8_id7_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id8_id7_0002,60
Youtube-real_00026,0,deepfake_detector/data/frames\train\real\Youtube-real_00026,60
Celeb-synthesis_id16_id1_0009,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id1_0009,60
Celeb-real_id11_0005,0,deepfake_detector/data/frames\train\real\Celeb-real_id11_0005,60
Celeb-synthesis_id9_id6_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id6_0001,60
Celeb-synthesis_id16_id0_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id0_0005,60
Celeb-synthesis_id13_id7_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id13_id7_0003,60
Celeb-synthesis_id6_id0_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id0_0003,60
Celeb-synthesis_id3_id0_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id0_0007,60
Celeb-real_id16_0009,0,deepfake_detector/data/frames\train\real\Celeb-real_id16_0009,60
Celeb-synthesis_id3_id17_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id17_0000,60
Celeb-synthesis_id16_id2_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id2_0001,60
Youtube-real_00045,0,deepfake_detector/data/frames\train\real\Youtube-real_00045,60
Celeb-synthesis_id7_id13_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id7_id13_0004,60
Celeb-synthesis_id0_id1_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id1_0006,60
Celeb-synthesis_id6_id4_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id4_0007,60
Celeb-synthesis_id17_id3_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id3_0007,55
Youtube-real_00218,0,deepfake_detector/data/frames\train\real\Youtube-real_00218,60
Celeb-synthesis_id16_id2_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id16_id2_0000,60
Celeb-synthesis_id0_id4_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id4_0003,60
Youtube-real_00169,0,deepfake_detector/data/frames\train\real\Youtube-real_00169,60
Celeb-synthesis_id9_id17_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id17_0008,60
Celeb-real_id9_0008,0,deepfake_detector/data/frames\train\real\Celeb-real_id9_0008,60
Celeb-real_id1_0000,0,deepfake_detector/data/frames\train\real\Celeb-real_id1_0000,60
Celeb-synthesis_id9_id2_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id2_0002,60
Celeb-synthesis_id10_id11_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id11_0008,60
Celeb-synthesis_id2_id16_0003,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id16_0003,60
Celeb-synthesis_id10_id7_0005,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id10_id7_0005,60
Celeb-real_id4_0006,0,deepfake_detector/data/frames\train\real\Celeb-real_id4_0006,60
Celeb-synthesis_id6_id9_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id9_0004,60
Celeb-real_id13_0013,0,deepfake_detector/data/frames\train\real\Celeb-real_id13_0013,60
Celeb-synthesis_id3_id1_0002,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id3_id1_0002,60
Youtube-real_00061,0,deepfake_detector/data/frames\train\real\Youtube-real_00061,60
Celeb-synthesis_id1_id16_0004,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id16_0004,60
Celeb-synthesis_id2_id17_0006,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id2_id17_0006,60
Celeb-real_id2_0004,0,deepfake_detector/data/frames\train\real\Celeb-real_id2_0004,60
Youtube-real_00114,0,deepfake_detector/data/frames\train\real\Youtube-real_00114,60
Celeb-synthesis_id7_id10_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id7_id10_0007,60
Celeb-synthesis_id11_id7_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id11_id7_0001,60
Youtube-real_00162,0,deepfake_detector/data/frames\train\real\Youtube-real_00162,60
Celeb-real_id1_0004,0,deepfake_detector/data/frames\train\real\Celeb-real_id1_0004,60
Youtube-real_00122,0,deepfake_detector/data/frames\train\real\Youtube-real_00122,60
Celeb-synthesis_id9_id0_0008,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id0_0008,60
Celeb-synthesis_id9_id17_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id9_id17_0007,60
Celeb-real_id16_0003,0,deepfake_detector/data/frames\train\real\Celeb-real_id16_0003,60
Youtube-real_00200,0,deepfake_detector/data/frames\train\real\Youtube-real_00200,60
Celeb-synthesis_id17_id9_0007,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id17_id9_0007,55
Celeb-synthesis_id1_id16_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id1_id16_0000,60
Celeb-synthesis_id6_id16_0001,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id6_id16_0001,60
Celeb-synthesis_id0_id9_0000,1,deepfake_detector/data/frames\train\fake\Celeb-synthesis_id0_id9_0000,60
Celeb-real_id17_0008,0,deepfake_detector/data/frames\train\real\Celeb-real_id17_0008,54
